,,,-807.999982499E-6,0.0,,,,,-807.999982499E-6,19.9999996E-3,
,,,-805.999967270E-6,39.99999911E-3,,,,,-805.999967270E-6,19.9999996E-3,
,,,-804.000010248E-6,19.9999996E-3,,,,,-804.000010248E-6,19.9999996E-3,
,,,-801.999995019E-6,19.9999996E-3,,,,,-801.999995019E-6,19.9999996E-3,
,,,-799.999979790E-6,39.99999911E-3,,,,,-799.999979790E-6,39.99999911E-3,
,,,-797.999964561E-6,19.9999996E-3,,,,,-797.999964561E-6,0.0,
,,,-796.000007540E-6,19.9999996E-3,,,,,-796.000007540E-6,19.9999996E-3,
,,,-793.999992311E-6,19.9999996E-3,,,,,-793.999992311E-6,19.9999996E-3,
,,,-791.999977082E-6,19.9999996E-3,,,,,-791.999977082E-6,19.9999996E-3,
,,,-789.999961853E-6,19.9999996E-3,,,,,-789.999961853E-6,19.9999996E-3,
,,,-788.000004832E-6,19.9999996E-3,,,,,-788.000004832E-6,19.9999996E-3,
,,,-785.999989603E-6,39.99999911E-3,,,,,-785.999989603E-6,19.9999996E-3,
,,,-783.999974374E-6,19.9999996E-3,,,,,-783.999974374E-6,19.9999996E-3,
,,,-781.999959145E-6,0.0,,,,,-781.999959145E-6,19.9999996E-3,
,,,-780.000002123E-6,19.9999996E-3,,,,,-780.000002123E-6,0.0,
,,,-777.999986894E-6,19.9999996E-3,,,,,-777.999986894E-6,19.9999996E-3,
,,,-775.999971665E-6,19.9999996E-3,,,,,-775.999971665E-6,19.9999996E-3,
,,,-773.999956436E-6,19.9999996E-3,,,,,-773.999956436E-6,19.9999996E-3,
,,,-771.999999415E-6,0.0,,,,,-771.999999415E-6,19.9999996E-3,
,,,-769.999984186E-6,19.9999996E-3,,,,,-769.999984186E-6,39.99999911E-3,
,,,-767.999968957E-6,19.9999996E-3,,,,,-767.999968957E-6,19.9999996E-3,
,,,-766.000011936E-6,19.9999996E-3,,,,,-766.000011936E-6,19.9999996E-3,
,,,-763.999996707E-6,19.9999996E-3,,,,,-763.999996707E-6,19.9999996E-3,
,,,-761.999981478E-6,19.9999996E-3,,,,,-761.999981478E-6,19.9999996E-3,
,,,-759.999966249E-6,19.9999996E-3,,,,,-759.999966249E-6,19.9999996E-3,
,,,-758.000009228E-6,19.9999996E-3,,,,,-758.000009228E-6,19.9999996E-3,
,,,-755.999993999E-6,39.99999911E-3,,,,,-755.999993999E-6,19.9999996E-3,
,,,-753.999978770E-6,19.9999996E-3,,,,,-753.999978770E-6,19.9999996E-3,
,,,-751.999963541E-6,19.9999996E-3,,,,,-751.999963541E-6,19.9999996E-3,
,,,-750.000006519E-6,0.0,,,,,-750.000006519E-6,39.99999911E-3,
,,,-747.999991290E-6,19.9999996E-3,,,,,-747.999991290E-6,19.9999996E-3,
,,,-745.999976061E-6,19.9999996E-3,,,,,-745.999976061E-6,39.99999911E-3,
,,,-743.999960832E-6,19.9999996E-3,,,,,-743.999960832E-6,39.99999911E-3,
,,,-742.000003811E-6,19.9999996E-3,,,,,-742.000003811E-6,19.9999996E-3,
,,,-739.999988582E-6,0.0,,,,,-739.999988582E-6,19.9999996E-3,
,,,-737.999973353E-6,19.9999996E-3,,,,,-737.999973353E-6,19.9999996E-3,
,,,-735.999958124E-6,39.99999911E-3,,,,,-735.999958124E-6,19.9999996E-3,
,,,-734.000001103E-6,19.9999996E-3,,,,,-734.000001103E-6,19.9999996E-3,
,,,-731.999985874E-6,19.9999996E-3,,,,,-731.999985874E-6,19.9999996E-3,
,,,-729.999970645E-6,19.9999996E-3,,,,,-729.999970645E-6,39.99999911E-3,
,,,-728.000013623E-6,19.9999996E-3,,,,,-728.000013623E-6,19.9999996E-3,
,,,-725.999998394E-6,19.9999996E-3,,,,,-725.999998394E-6,19.9999996E-3,
,,,-723.999983165E-6,39.99999911E-3,,,,,-723.999983165E-6,19.9999996E-3,
,,,-721.999967936E-6,19.9999996E-3,,,,,-721.999967936E-6,19.9999996E-3,
,,,-720.000010915E-6,19.9999996E-3,,,,,-720.000010915E-6,19.9999996E-3,
,,,-717.999995686E-6,0.0,,,,,-717.999995686E-6,19.9999996E-3,
,,,-715.999980457E-6,0.0,,,,,-715.999980457E-6,19.9999996E-3,
,,,-713.999965228E-6,19.9999996E-3,,,,,-713.999965228E-6,39.99999911E-3,
,,,-712.000008207E-6,19.9999996E-3,,,,,-712.000008207E-6,19.9999996E-3,
,,,-709.999992978E-6,19.9999996E-3,,,,,-709.999992978E-6,19.9999996E-3,
,,,-707.999977749E-6,39.99999911E-3,,,,,-707.999977749E-6,39.99999911E-3,
,,,-705.999962520E-6,0.0,,,,,-705.999962520E-6,39.99999911E-3,
,,,-704.000005499E-6,19.9999996E-3,,,,,-704.000005499E-6,19.9999996E-3,
,,,-701.999990270E-6,19.9999996E-3,,,,,-701.999990270E-6,19.9999996E-3,
,,,-699.999975041E-6,19.9999996E-3,,,,,-699.999975041E-6,19.9999996E-3,
,,,-697.999959812E-6,19.9999996E-3,,,,,-697.999959812E-6,19.9999996E-3,
,,,-696.000002790E-6,0.0,,,,,-696.000002790E-6,19.9999996E-3,
,,,-693.999987561E-6,19.9999996E-3,,,,,-693.999987561E-6,0.0,
,,,-691.999972332E-6,19.9999996E-3,,,,,-691.999972332E-6,39.99999911E-3,
,,,-689.999957103E-6,19.9999996E-3,,,,,-689.999957103E-6,39.99999911E-3,
,,,-688.000000082E-6,39.99999911E-3,,,,,-688.000000082E-6,19.9999996E-3,
,,,-685.999984853E-6,19.9999996E-3,,,,,-685.999984853E-6,19.9999996E-3,
,,,-683.999969624E-6,19.9999996E-3,,,,,-683.999969624E-6,19.9999996E-3,
,,,-682.000012603E-6,19.9999996E-3,,,,,-682.000012603E-6,19.9999996E-3,
,,,-679.999997374E-6,39.99999911E-3,,,,,-679.999997374E-6,19.9999996E-3,
,,,-677.999982145E-6,39.99999911E-3,,,,,-677.999982145E-6,59.999998659E-3,
,,,-675.999966916E-6,19.9999996E-3,,,,,-675.999966916E-6,19.9999996E-3,
,,,-674.000009894E-6,19.9999996E-3,,,,,-674.000009894E-6,19.9999996E-3,
,,,-671.999994665E-6,19.9999996E-3,,,,,-671.999994665E-6,19.9999996E-3,
,,,-669.999979436E-6,0.0,,,,,-669.999979436E-6,39.99999911E-3,
,,,-667.999964207E-6,0.0,,,,,-667.999964207E-6,19.9999996E-3,
,,,-666.000007186E-6,0.0,,,,,-666.000007186E-6,39.99999911E-3,
,,,-663.999991957E-6,0.0,,,,,-663.999991957E-6,19.9999996E-3,
,,,-661.999976728E-6,19.9999996E-3,,,,,-661.999976728E-6,19.9999996E-3,
,,,-659.999961499E-6,0.0,,,,,-659.999961499E-6,39.99999911E-3,
,,,-658.000004478E-6,19.9999996E-3,,,,,-658.000004478E-6,39.99999911E-3,
,,,-655.999989249E-6,19.9999996E-3,,,,,-655.999989249E-6,19.9999996E-3,
,,,-653.999974020E-6,0.0,,,,,-653.999974020E-6,19.9999996E-3,
,,,-651.999958791E-6,19.9999996E-3,,,,,-651.999958791E-6,39.99999911E-3,
,,,-650.000001770E-6,0.0,,,,,-650.000001770E-6,19.9999996E-3,
,,,-647.999986541E-6,19.9999996E-3,,,,,-647.999986541E-6,39.99999911E-3,
,,,-645.999971312E-6,19.9999996E-3,,,,,-645.999971312E-6,19.9999996E-3,
,,,-644.000014290E-6,19.9999996E-3,,,,,-644.000014290E-6,19.9999996E-3,
,,,-641.999999061E-6,19.9999996E-3,,,,,-641.999999061E-6,19.9999996E-3,
,,,-639.999983832E-6,19.9999996E-3,,,,,-639.999983832E-6,19.9999996E-3,
,,,-637.999968603E-6,39.99999911E-3,,,,,-637.999968603E-6,39.99999911E-3,
,,,-636.000011582E-6,59.999998659E-3,,,,,-636.000011582E-6,39.99999911E-3,
,,,-633.999996353E-6,39.99999911E-3,,,,,-633.999996353E-6,19.9999996E-3,
,,,-631.999981124E-6,19.9999996E-3,,,,,-631.999981124E-6,39.99999911E-3,
,,,-629.999965895E-6,19.9999996E-3,,,,,-629.999965895E-6,39.99999911E-3,
,,,-628.000008874E-6,19.9999996E-3,,,,,-628.000008874E-6,39.99999911E-3,
,,,-625.999993645E-6,39.99999911E-3,,,,,-625.999993645E-6,19.9999996E-3,
,,,-623.999978416E-6,0.0,,,,,-623.999978416E-6,39.99999911E-3,
,,,-621.999963187E-6,19.9999996E-3,,,,,-621.999963187E-6,39.99999911E-3,
,,,-620.000006165E-6,39.99999911E-3,,,,,-620.000006165E-6,59.999998659E-3,
,,,-617.999990936E-6,19.9999996E-3,,,,,-617.999990936E-6,19.9999996E-3,
,,,-615.999975707E-6,19.9999996E-3,,,,,-615.999975707E-6,19.9999996E-3,
,,,-613.999960478E-6,39.99999911E-3,,,,,-613.999960478E-6,39.99999911E-3,
,,,-612.000003457E-6,19.9999996E-3,,,,,-612.000003457E-6,19.9999996E-3,
,,,-609.999988228E-6,19.9999996E-3,,,,,-609.999988228E-6,19.9999996E-3,
,,,-607.999972999E-6,0.0,,,,,-607.999972999E-6,19.9999996E-3,
,,,-605.999957770E-6,19.9999996E-3,,,,,-605.999957770E-6,19.9999996E-3,
,,,-604.000000749E-6,39.99999911E-3,,,,,-604.000000749E-6,39.99999911E-3,
,,,-601.999985520E-6,19.9999996E-3,,,,,-601.999985520E-6,19.9999996E-3,
,,,-599.999970291E-6,19.9999996E-3,,,,,-599.999970291E-6,19.9999996E-3,
,,,-598.000013269E-6,19.9999996E-3,,,,,-598.000013269E-6,19.9999996E-3,
,,,-595.999998040E-6,19.9999996E-3,,,,,-595.999998040E-6,39.99999911E-3,
,,,-593.999982812E-6,19.9999996E-3,,,,,-593.999982812E-6,19.9999996E-3,
,,,-591.999967583E-6,39.99999911E-3,,,,,-591.999967583E-6,39.99999911E-3,
,,,-590.000010561E-6,0.0,,,,,-590.000010561E-6,19.9999996E-3,
,,,-587.999995332E-6,19.9999996E-3,,,,,-587.999995332E-6,19.9999996E-3,
,,,-585.999980103E-6,0.0,,,,,-585.999980103E-6,19.9999996E-3,
,,,-583.999964874E-6,19.9999996E-3,,,,,-583.999964874E-6,0.0,
,,,-582.000007853E-6,19.9999996E-3,,,,,-582.000007853E-6,19.9999996E-3,
,,,-579.999992624E-6,39.99999911E-3,,,,,-579.999992624E-6,39.99999911E-3,
,,,-577.999977395E-6,19.9999996E-3,,,,,-577.999977395E-6,19.9999996E-3,
,,,-575.999962166E-6,19.9999996E-3,,,,,-575.999962166E-6,39.99999911E-3,
,,,-574.000005145E-6,19.9999996E-3,,,,,-574.000005145E-6,19.9999996E-3,
,,,-571.999989916E-6,0.0,,,,,-571.999989916E-6,19.9999996E-3,
,,,-569.999974687E-6,19.9999996E-3,,,,,-569.999974687E-6,19.9999996E-3,
,,,-567.999959458E-6,19.9999996E-3,,,,,-567.999959458E-6,19.9999996E-3,
,,,-566.000002436E-6,19.9999996E-3,,,,,-566.000002436E-6,39.99999911E-3,
,,,-563.999987207E-6,19.9999996E-3,,,,,-563.999987207E-6,19.9999996E-3,
,,,-561.999971978E-6,19.9999996E-3,,,,,-561.999971978E-6,19.9999996E-3,
,,,-559.999956749E-6,19.9999996E-3,,,,,-559.999956749E-6,39.99999911E-3,
,,,-557.999999728E-6,19.9999996E-3,,,,,-557.999999728E-6,19.9999996E-3,
,,,-555.999984499E-6,19.9999996E-3,,,,,-555.999984499E-6,39.99999911E-3,
,,,-553.999969270E-6,19.9999996E-3,,,,,-553.999969270E-6,19.9999996E-3,
,,,-552.000012249E-6,19.9999996E-3,,,,,-552.000012249E-6,39.99999911E-3,
,,,-549.999997020E-6,19.9999996E-3,,,,,-549.999997020E-6,19.9999996E-3,
,,,-547.999981791E-6,19.9999996E-3,,,,,-547.999981791E-6,19.9999996E-3,
,,,-545.999966562E-6,19.9999996E-3,,,,,-545.999966562E-6,39.99999911E-3,
,,,-544.000009540E-6,19.9999996E-3,,,,,-544.000009540E-6,19.9999996E-3,
,,,-541.999994311E-6,0.0,,,,,-541.999994311E-6,39.99999911E-3,
,,,-539.999979082E-6,19.9999996E-3,,,,,-539.999979082E-6,19.9999996E-3,
,,,-537.999963854E-6,39.99999911E-3,,,,,-537.999963854E-6,39.99999911E-3,
,,,-536.000006832E-6,19.9999996E-3,,,,,-536.000006832E-6,19.9999996E-3,
,,,-533.999991603E-6,19.9999996E-3,,,,,-533.999991603E-6,19.9999996E-3,
,,,-531.999976374E-6,19.9999996E-3,,,,,-531.999976374E-6,39.99999911E-3,
,,,-529.999961145E-6,0.0,,,,,-529.999961145E-6,19.9999996E-3,
,,,-528.000004124E-6,19.9999996E-3,,,,,-528.000004124E-6,19.9999996E-3,
,,,-525.999988895E-6,19.9999996E-3,,,,,-525.999988895E-6,39.99999911E-3,
,,,-523.999973666E-6,0.0,,,,,-523.999973666E-6,19.9999996E-3,
,,,-521.999958437E-6,19.9999996E-3,,,,,-521.999958437E-6,19.9999996E-3,
,,,-520.000001416E-6,0.0,,,,,-520.000001416E-6,39.99999911E-3,
,,,-517.999986187E-6,39.99999911E-3,,,,,-517.999986187E-6,39.99999911E-3,
,,,-515.999970958E-6,19.9999996E-3,,,,,-515.999970958E-6,39.99999911E-3,
,,,-514.000013936E-6,19.9999996E-3,,,,,-514.000013936E-6,19.9999996E-3,
,,,-511.999998707E-6,19.9999996E-3,,,,,-511.999998707E-6,39.99999911E-3,
,,,-509.999983478E-6,0.0,,,,,-509.999983478E-6,39.99999911E-3,
,,,-507.999968249E-6,39.99999911E-3,,,,,-507.999968249E-6,39.99999911E-3,
,,,-506.000011228E-6,19.9999996E-3,,,,,-506.000011228E-6,19.9999996E-3,
,,,-503.999995999E-6,19.9999996E-3,,,,,-503.999995999E-6,19.9999996E-3,
,,,-501.999980770E-6,19.9999996E-3,,,,,-501.999980770E-6,19.9999996E-3,
,,,-499.999965541E-6,39.99999911E-3,,,,,-499.999965541E-6,19.9999996E-3,
,,,-498.000008520E-6,39.99999911E-3,,,,,-498.000008520E-6,19.9999996E-3,
,,,-495.999993291E-6,59.999998659E-3,,,,,-495.999993291E-6,39.99999911E-3,
,,,-493.999978062E-6,19.9999996E-3,,,,,-493.999978062E-6,19.9999996E-3,
,,,-491.999962833E-6,19.9999996E-3,,,,,-491.999962833E-6,39.99999911E-3,
,,,-490.000005811E-6,19.9999996E-3,,,,,-490.000005811E-6,19.9999996E-3,
,,,-487.999990582E-6,19.9999996E-3,,,,,-487.999990582E-6,19.9999996E-3,
,,,-485.999975353E-6,19.9999996E-3,,,,,-485.999975353E-6,19.9999996E-3,
,,,-483.999989228E-6,0.0,,,,,-483.999989228E-6,19.9999996E-3,
,,,-481.999973999E-6,19.9999996E-3,,,,,-481.999973999E-6,19.9999996E-3,
,,,-479.999987874E-6,39.99999911E-3,,,,,-479.999987874E-6,19.9999996E-3,
,,,-477.999972645E-6,19.9999996E-3,,,,,-477.999972645E-6,19.9999996E-3,
,,,-475.999986520E-6,0.0,,,,,-475.999986520E-6,19.9999996E-3,
,,,-473.999971291E-6,19.9999996E-3,,,,,-473.999971291E-6,39.99999911E-3,
,,,-471.999985166E-6,19.9999996E-3,,,,,-471.999985166E-6,19.9999996E-3,
,,,-469.999999041E-6,19.9999996E-3,,,,,-469.999999041E-6,39.99999911E-3,
,,,-467.999983812E-6,19.9999996E-3,,,,,-467.999983812E-6,19.9999996E-3,
,,,-465.999997687E-6,19.9999996E-3,,,,,-465.999997687E-6,19.9999996E-3,
,,,-463.999982458E-6,0.0,,,,,-463.999982458E-6,19.9999996E-3,
,,,-461.999996332E-6,19.9999996E-3,,,,,-461.999996332E-6,19.9999996E-3,
,,,-459.999981103E-6,19.9999996E-3,,,,,-459.999981103E-6,39.99999911E-3,
,,,-457.999994978E-6,39.99999911E-3,,,,,-457.999994978E-6,39.99999911E-3,
,,,-455.999979749E-6,0.0,,,,,-455.999979749E-6,19.9999996E-3,
,,,-453.999993624E-6,19.9999996E-3,,,,,-453.999993624E-6,19.9999996E-3,
,,,-451.999978395E-6,19.9999996E-3,,,,,-451.999978395E-6,19.9999996E-3,
,,,-449.999992270E-6,19.9999996E-3,,,,,-449.999992270E-6,19.9999996E-3,
,,,-447.999977041E-6,19.9999996E-3,,,,,-447.999977041E-6,19.9999996E-3,
,,,-445.999990916E-6,19.9999996E-3,,,,,-445.999990916E-6,39.99999911E-3,
,,,-443.999975687E-6,19.9999996E-3,,,,,-443.999975687E-6,39.99999911E-3,
,,,-441.999989562E-6,39.99999911E-3,,,,,-441.999989562E-6,19.9999996E-3,
,,,-439.999974333E-6,19.9999996E-3,,,,,-439.999974333E-6,19.9999996E-3,
,,,-437.999988208E-6,19.9999996E-3,,,,,-437.999988208E-6,39.99999911E-3,
,,,-435.999972979E-6,0.0,,,,,-435.999972979E-6,39.99999911E-3,
,,,-433.999986853E-6,0.0,,,,,-433.999986853E-6,39.99999911E-3,
,,,-431.999971624E-6,0.0,,,,,-431.999971624E-6,19.9999996E-3,
,,,-429.999985499E-6,39.99999911E-3,,,,,-429.999985499E-6,19.9999996E-3,
,,,-427.999999374E-6,0.0,,,,,-427.999999374E-6,19.9999996E-3,
,,,-425.999984145E-6,39.99999911E-3,,,,,-425.999984145E-6,19.9999996E-3,
,,,-423.999998020E-6,19.9999996E-3,,,,,-423.999998020E-6,19.9999996E-3,
,,,-421.999982791E-6,0.0,,,,,-421.999982791E-6,39.99999911E-3,
,,,-419.999996666E-6,39.99999911E-3,,,,,-419.999996666E-6,39.99999911E-3,
,,,-417.999981437E-6,19.9999996E-3,,,,,-417.999981437E-6,19.9999996E-3,
,,,-415.999995312E-6,0.0,,,,,-415.999995312E-6,19.9999996E-3,
,,,-413.999980083E-6,39.99999911E-3,,,,,-413.999980083E-6,39.99999911E-3,
,,,-411.999993958E-6,0.0,,,,,-411.999993958E-6,39.99999911E-3,
,,,-409.999978729E-6,19.9999996E-3,,,,,-409.999978729E-6,19.9999996E-3,
,,,-407.999992603E-6,0.0,,,,,-407.999992603E-6,19.9999996E-3,
,,,-405.999977374E-6,0.0,,,,,-405.999977374E-6,19.9999996E-3,
,,,-403.999991249E-6,19.9999996E-3,,,,,-403.999991249E-6,19.9999996E-3,
,,,-401.99997602E-6,19.9999996E-3,,,,,-401.99997602E-6,39.99999911E-3,
,,,-399.99998990E-6,19.9999996E-3,,,,,-399.99998990E-6,39.99999911E-3,
,,,-397.99997467E-6,19.9999996E-3,,,,,-397.99997467E-6,39.99999911E-3,
,,,-395.99998854E-6,19.9999996E-3,,,,,-395.99998854E-6,19.9999996E-3,
,,,-393.99997331E-6,0.0,,,,,-393.99997331E-6,19.9999996E-3,
,,,-391.99998719E-6,19.9999996E-3,,,,,-391.99998719E-6,39.99999911E-3,
,,,-389.99997196E-6,19.9999996E-3,,,,,-389.99997196E-6,19.9999996E-3,
,,,-387.99998583E-6,19.9999996E-3,,,,,-387.99998583E-6,19.9999996E-3,
,,,-385.99999971E-6,39.99999911E-3,,,,,-385.99999971E-6,19.9999996E-3,
,,,-383.99998448E-6,0.0,,,,,-383.99998448E-6,19.9999996E-3,
,,,-381.99999835E-6,39.99999911E-3,,,,,-381.99999835E-6,39.99999911E-3,
,,,-379.99998312E-6,39.99999911E-3,,,,,-379.99998312E-6,39.99999911E-3,
,,,-377.99999700E-6,19.9999996E-3,,,,,-377.99999700E-6,19.9999996E-3,
,,,-375.99998177E-6,0.0,,,,,-375.99998177E-6,39.99999911E-3,
,,,-373.99999565E-6,19.9999996E-3,,,,,-373.99999565E-6,0.0,
,,,-371.99998042E-6,39.99999911E-3,,,,,-371.99998042E-6,19.9999996E-3,
,,,-369.99999429E-6,19.9999996E-3,,,,,-369.99999429E-6,39.99999911E-3,
,,,-367.99997906E-6,19.9999996E-3,,,,,-367.99997906E-6,19.9999996E-3,
,,,-365.99999294E-6,0.0,,,,,-365.99999294E-6,19.9999996E-3,
,,,-363.99997771E-6,19.9999996E-3,,,,,-363.99997771E-6,0.0,
,,,-361.99999158E-6,19.9999996E-3,,,,,-361.99999158E-6,19.9999996E-3,
,,,-359.99997635E-6,19.9999996E-3,,,,,-359.99997635E-6,19.9999996E-3,
,,,-357.99999023E-6,19.9999996E-3,,,,,-357.99999023E-6,39.99999911E-3,
,,,-355.99997500E-6,19.9999996E-3,,,,,-355.99997500E-6,19.9999996E-3,
,,,-353.99998887E-6,0.0,,,,,-353.99998887E-6,39.99999911E-3,
,,,-351.99997365E-6,39.99999911E-3,,,,,-351.99997365E-6,39.99999911E-3,
,,,-349.99998752E-6,19.9999996E-3,,,,,-349.99998752E-6,39.99999911E-3,
,,,-347.99997229E-6,19.9999996E-3,,,,,-347.99997229E-6,39.99999911E-3,
,,,-345.99998617E-6,19.9999996E-3,,,,,-345.99998617E-6,19.9999996E-3,
,,,-344.00000004E-6,19.9999996E-3,,,,,-344.00000004E-6,19.9999996E-3,
,,,-341.99998481E-6,39.99999911E-3,,,,,-341.99998481E-6,39.99999911E-3,
,,,-339.99999869E-6,19.9999996E-3,,,,,-339.99999869E-6,19.9999996E-3,
,,,-337.99998346E-6,0.0,,,,,-337.99998346E-6,19.9999996E-3,
,,,-335.99999733E-6,19.9999996E-3,,,,,-335.99999733E-6,19.9999996E-3,
,,,-333.99998210E-6,19.9999996E-3,,,,,-333.99998210E-6,39.99999911E-3,
,,,-331.99999598E-6,19.9999996E-3,,,,,-331.99999598E-6,19.9999996E-3,
,,,-329.99998075E-6,19.9999996E-3,,,,,-329.99998075E-6,19.9999996E-3,
,,,-327.99999462E-6,19.9999996E-3,,,,,-327.99999462E-6,19.9999996E-3,
,,,-325.99997940E-6,19.9999996E-3,,,,,-325.99997940E-6,19.9999996E-3,
,,,-323.99999327E-6,0.0,,,,,-323.99999327E-6,19.9999996E-3,
,,,-321.99997804E-6,19.9999996E-3,,,,,-321.99997804E-6,19.9999996E-3,
,,,-319.99999192E-6,19.9999996E-3,,,,,-319.99999192E-6,19.9999996E-3,
,,,-317.99997669E-6,39.99999911E-3,,,,,-317.99997669E-6,39.99999911E-3,
,,,-315.99999056E-6,19.9999996E-3,,,,,-315.99999056E-6,19.9999996E-3,
,,,-313.99997533E-6,19.9999996E-3,,,,,-313.99997533E-6,19.9999996E-3,
,,,-311.99998921E-6,19.9999996E-3,,,,,-311.99998921E-6,39.99999911E-3,
,,,-309.99997398E-6,19.9999996E-3,,,,,-309.99997398E-6,39.99999911E-3,
,,,-307.99998785E-6,19.9999996E-3,,,,,-307.99998785E-6,39.99999911E-3,
,,,-305.99997262E-6,19.9999996E-3,,,,,-305.99997262E-6,19.9999996E-3,
,,,-303.99998650E-6,19.9999996E-3,,,,,-303.99998650E-6,39.99999911E-3,
,,,-302.00000037E-6,19.9999996E-3,,,,,-302.00000037E-6,19.9999996E-3,
,,,-299.99998515E-6,0.0,,,,,-299.99998515E-6,19.9999996E-3,
,,,-297.99999902E-6,39.99999911E-3,,,,,-297.99999902E-6,19.9999996E-3,
,,,-295.99998379E-6,0.0,,,,,-295.99998379E-6,19.9999996E-3,
,,,-293.99999767E-6,0.0,,,,,-293.99999767E-6,39.99999911E-3,
